origin_comune,dest_comune,travel_time_min
Morcone,Benevento,27.671666666666667
Morcone,Cerreto Sannita,40.58833333333334
Morcone,Ginestra Degli Schiavoni,77.44
Morcone,Morcone,0.0
Morcone,San Bartolomeo In Galdo,77.86999999999999
Morcone,Vitulano,42.77166666666667
Morcone,San Marco Dei Cavoti,49.373333333333335
Morcone,Torrecuso,38.91833333333333
Morcone,Amorosi,59.085
Morcone,Apice,56.00833333333333
Morcone,Apollosa,47.72
Morcone,Arpaia,70.49666666666667
Morcone,Arpaise,55.63333333333333
Morcone,Baselice,67.57166666666667
Morcone,Bonea,59.93
Morcone,Bucciano,67.75500000000001
Morcone,Buonalbergo,59.1
Morcone,Calvi,49.78
Morcone,Campolattaro,19.563333333333333
Morcone,Campoli Del Monte Taburno,45.32333333333334
Morcone,Casalduni,24.49333333333333
Morcone,Castelfranco In Miscano,80.14666666666668
Morcone,Castelpagano,33.89833333333333
Morcone,Castelpoto,46.52333333333333
Morcone,Castelvenere,44.37166666666667
Morcone,Castelvetere In Val Fortore,60.83166666666667
Morcone,Cautano,41.19833333333334
Morcone,Ceppaloni,52.295
Morcone,Circello,40.18666666666666
Morcone,Colle Sannita,40.295
Morcone,Cusano Mutri,45.125
Morcone,Dugenta,66.80333333333333
Morcone,Durazzano,82.01833333333335
Morcone,Faicchio,56.88666666666666
Morcone,Foglianise,38.751666666666665
Morcone,Foiano Di Val Fortore,66.44
Morcone,Forchia,73.05333333333333
Morcone,Fragneto Monforte,24.08833333333333
Morcone,Fragneto L'Abate,29.245
Morcone,Frasso Telesino,55.285
Morcone,Ginestra Degli Schiavoni,77.44
Morcone,Guardia Sanframondi,33.86666666666667
Morcone,Melizzano,56.25
Morcone,Moiano,73.63333333333334
Morcone,Molinara,56.99
Morcone,Montefalcone Di Val Fortore,78.58333333333333
Morcone,Montesarchio,60.348333333333336
Morcone,Paduli,48.748333333333335
Morcone,Pago Veiano,52.575
Morcone,Pannarano,57.58166666666667
Morcone,Paolisi,68.315
Morcone,Paupisi,40.42666666666666
Morcone,Pesco Sannita,37.6
Morcone,Pietraroja,26.15333333333333
Morcone,Pietrelcina,46.005
Morcone,Ponte,30.65
Morcone,Pontelandolfo,18.601666666666667
Morcone,Puglianello,56.45666666666667
Morcone,Reino,43.59666666666667
Morcone,San Bartolomeo In Galdo,77.86999999999999
Morcone,San Giorgio La Molara,67.49499999999999
Morcone,San Giorgio Del Sannio,47.25
Morcone,San Leucio Del Sannio,45.498333333333335
Morcone,San Lorenzello,45.486666666666665
Morcone,San Lorenzo Maggiore,34.96666666666667
Morcone,San Lupo,28.45
Morcone,San Marco Dei Cavoti,49.373333333333335
Morcone,San Martino Sannita,48.995
Morcone,San Nazzaro,52.02166666666667
Morcone,San Nicola Manfredi,49.10166666666667
Morcone,Sant'Agata De' Goti,72.67666666666668
Morcone,Sant'Angelo A Cupolo,50.52166666666667
Morcone,Sant'Arcangelo Trimonte,57.64666666666667
Morcone,Santa Croce Del Sannio,13.856666666666666
Morcone,Sassinoro,12.345
Morcone,Solopaca,46.23833333333334
Morcone,Telese Terme,47.833333333333336
Morcone,Tocco Caudio,47.74333333333333
San Bartolomeo In Galdo,Airola,102.02
San Bartolomeo In Galdo,Limatola,118.97833333333332
San Bartolomeo In Galdo,San Giorgio Del Sannio,75.99333333333334
San Bartolomeo In Galdo,San Salvatore Telesino,91.81333333333332
San Bartolomeo In Galdo,Benevento,73.5
San Bartolomeo In Galdo,Cerreto Sannita,94.355
San Bartolomeo In Galdo,Ginestra Degli Schiavoni,38.715
San Bartolomeo In Galdo,Morcone,78.40333333333334
San Bartolomeo In Galdo,San Bartolomeo In Galdo,0.0
San Bartolomeo In Galdo,Vitulano,79.03333333333333
San Bartolomeo In Galdo,San Marco Dei Cavoti,32.87
San Bartolomeo In Galdo,Torrecuso,78.07166666666667
San Bartolomeo In Galdo,Amorosi,98.20666666666666
San Bartolomeo In Galdo,Apice,68.55
San Bartolomeo In Galdo,Apollosa,77.695
San Bartolomeo In Galdo,Arpaia,100.47166666666666
San Bartolomeo In Galdo,Arpaise,85.60833333333333
San Bartolomeo In Galdo,Baselice,16.021666666666665
San Bartolomeo In Galdo,Bonea,95.61666666666666
San Bartolomeo In Galdo,Bucciano,100.115
San Bartolomeo In Galdo,Buonalbergo,52.04333333333333
San Bartolomeo In Galdo,Calvi,78.52333333333333
San Bartolomeo In Galdo,Campolattaro,68.38000000000001
San Bartolomeo In Galdo,Campoli Del Monte Taburno,81.58500000000001
San Bartolomeo In Galdo,Casalduni,71.78
San Bartolomeo In Galdo,Castelfranco In Miscano,34.68333333333333
San Bartolomeo In Galdo,Castelpagano,44.97666666666667
San Bartolomeo In Galdo,Castelpoto,82.78500000000001
San Bartolomeo In Galdo,Castelvenere,90.61666666666666
San Bartolomeo In Galdo,Castelvetere In Val Fortore,22.7
San Bartolomeo In Galdo,Cautano,77.46000000000001
San Bartolomeo In Galdo,Ceppaloni,82.27
San Bartolomeo In Galdo,Circello,48.766666666666666
San Bartolomeo In Galdo,Colle Sannita,43.17333333333333
San Bartolomeo In Galdo,Cusano Mutri,111.16666666666669
San Bartolomeo In Galdo,Dugenta,105.925
San Bartolomeo In Galdo,Durazzano,121.14
San Bartolomeo In Galdo,Faicchio,100.925
San Bartolomeo In Galdo,Foglianise,75.01333333333334
San Bartolomeo In Galdo,Foiano Di Val Fortore,15.366666666666667
San Bartolomeo In Galdo,Forchia,103.02833333333334
San Bartolomeo In Galdo,Fragneto Monforte,58.39
San Bartolomeo In Galdo,Fragneto L'Abate,53.10333333333333
San Bartolomeo In Galdo,Frasso Telesino,94.40666666666668
San Bartolomeo In Galdo,Ginestra Degli Schiavoni,38.715
San Bartolomeo In Galdo,Guardia Sanframondi,87.78333333333333
San Bartolomeo In Galdo,Melizzano,95.37166666666668
San Bartolomeo In Galdo,Moiano,103.60833333333332
San Bartolomeo In Galdo,Molinara,33.468333333333334
San Bartolomeo In Galdo,Montefalcone Di Val Fortore,25.44833333333333
San Bartolomeo In Galdo,Montesarchio,90.32333333333332
San Bartolomeo In Galdo,Paduli,56.97
San Bartolomeo In Galdo,Pago Veiano,47.38
San Bartolomeo In Galdo,Pannarano,87.55666666666666
San Bartolomeo In Galdo,Paolisi,98.29
San Bartolomeo In Galdo,Paupisi,79.58
San Bartolomeo In Galdo,Pesco Sannita,50.65833333333333
San Bartolomeo In Galdo,Pietraroja,102.05
San Bartolomeo In Galdo,Pietrelcina,57.60333333333333
San Bartolomeo In Galdo,Ponte,73.145
San Bartolomeo In Galdo,Pontelandolfo,72.51833333333335
San Bartolomeo In Galdo,Puglianello,95.57833333333332
San Bartolomeo In Galdo,Reino,41.09166666666667
San Bartolomeo In Galdo,San Bartolomeo In Galdo,0.0
San Bartolomeo In Galdo,San Giorgio La Molara,40.955000000000005
San Bartolomeo In Galdo,San Giorgio Del Sannio,75.99333333333334
San Bartolomeo In Galdo,San Leucio Del Sannio,75.47333333333333
San Bartolomeo In Galdo,San Lorenzello,97.31666666666666
San Bartolomeo In Galdo,San Lorenzo Maggiore,84.16499999999999
San Bartolomeo In Galdo,San Lupo,82.36666666666666
San Bartolomeo In Galdo,San Marco Dei Cavoti,32.87
San Bartolomeo In Galdo,San Martino Sannita,77.73833333333333
San Bartolomeo In Galdo,San Nazzaro,80.765
San Bartolomeo In Galdo,San Nicola Manfredi,77.845
San Bartolomeo In Galdo,Sant'Agata De' Goti,111.79833333333332
San Bartolomeo In Galdo,Sant'Angelo A Cupolo,79.14166666666667
San Bartolomeo In Galdo,Sant'Arcangelo Trimonte,57.931666666666665
San Bartolomeo In Galdo,Santa Croce Del Sannio,64.66
San Bartolomeo In Galdo,Sassinoro,75.58999999999999
San Bartolomeo In Galdo,Solopaca,85.36
San Bartolomeo In Galdo,Telese Terme,86.955
San Bartolomeo In Galdo,Tocco Caudio,84.00500000000001
Vitulano,Airola,37.82833333333333
Vitulano,Limatola,60.235
Vitulano,San Giorgio Del Sannio,34.125
Vitulano,San Salvatore Telesino,35.13166666666667
Vitulano,Benevento,31.133333333333333
Vitulano,Cerreto Sannita,38.25666666666667
Vitulano,Ginestra Degli Schiavoni,64.315
Vitulano,Morcone,43.391666666666666
Vitulano,San Bartolomeo In Galdo,78.83500000000001
Vitulano,Vitulano,0.0
Vitulano,San Marco Dei Cavoti,46.873333333333335
Vitulano,Torrecuso,11.356666666666666
Vitulano,Amorosi,41.525
Vitulano,Apice,42.88333333333333
Vitulano,Apollosa,26.58833333333333
Vitulano,Arpaia,40.34333333333333
Vitulano,Arpaise,42.711666666666666
Vitulano,Baselice,70.42333333333333
Vitulano,Bonea,26.06
Vitulano,Bucciano,33.885
Vitulano,Buonalbergo,45.975
Vitulano,Calvi,36.655
Vitulano,Campolattaro,31.44833333333333
Vitulano,Campoli Del Monte Taburno,11.453333333333337
Vitulano,Casalduni,29.433333333333334
Vitulano,Castelfranco In Miscano,67.02166666666668
Vitulano,Castelpagano,58.725
Vitulano,Castelpoto,18.013333333333332
Vitulano,Castelvenere,33.135
Vitulano,Castelvetere In Val Fortore,78.16333333333334
Vitulano,Cautano,7.328333333333333
Vitulano,Ceppaloni,39.373333333333335
Vitulano,Circello,56.91666666666666
Vitulano,Colle Sannita,53.55333333333333
Vitulano,Cusano Mutri,55.068333333333335
Vitulano,Dugenta,45.81666666666667
Vitulano,Durazzano,54.656666666666666
Vitulano,Faicchio,44.24333333333333
Vitulano,Foglianise,8.126666666666667
Vitulano,Foiano Di Val Fortore,64.32
Vitulano,Forchia,42.9
Vitulano,Fragneto Monforte,29.085
Vitulano,Fragneto L'Abate,34.24166666666667
Vitulano,Frasso Telesino,28.855
Vitulano,Ginestra Degli Schiavoni,64.315
Vitulano,Guardia Sanframondi,32.236666666666665
Vitulano,Melizzano,33.196666666666665
Vitulano,Moiano,40.09666666666667
Vitulano,Molinara,54.49
Vitulano,Montefalcone Di Val Fortore,68.56166666666667
Vitulano,Montesarchio,28.57
Vitulano,Paduli,35.623333333333335
Vitulano,Pago Veiano,41.43333333333333
Vitulano,Pannarano,40.568333333333335
Vitulano,Paolisi,38.16166666666666
Vitulano,Paupisi,14.25
Vitulano,Pesco Sannita,33.06333333333333
Vitulano,Pietraroja,62.765
Vitulano,Pietrelcina,32.440000000000005
Vitulano,Ponte,20.696666666666665
Vitulano,Pontelandolfo,35.586666666666666
Vitulano,Puglianello,38.89666666666667
Vitulano,Reino,43.275
Vitulano,San Bartolomeo In Galdo,78.83500000000001
Vitulano,San Giorgio La Molara,57.60833333333333
Vitulano,San Giorgio Del Sannio,34.125
Vitulano,San Leucio Del Sannio,32.57666666666667
Vitulano,San Lorenzello,41.21833333333333
Vitulano,San Lorenzo Maggiore,28.066666666666663
Vitulano,San Lupo,34.166666666666664
Vitulano,San Marco Dei Cavoti,46.873333333333335
Vitulano,San Martino Sannita,35.87
Vitulano,San Nazzaro,38.89666666666667
Vitulano,San Nicola Manfredi,35.97666666666667
Vitulano,Sant'Agata De' Goti,45.315000000000005
Vitulano,Sant'Angelo A Cupolo,37.193333333333335
Vitulano,Sant'Arcangelo Trimonte,44.52166666666667
Vitulano,Santa Croce Del Sannio,44.32166666666667
Vitulano,Sassinoro,43.17666666666666
Vitulano,Solopaca,23.63
Vitulano,Telese Terme,30.273333333333333
Vitulano,Tocco Caudio,13.873333333333331
San Marco Dei Cavoti,Airola,69.81
San Marco Dei Cavoti,Limatola,86.76833333333335
San Marco Dei Cavoti,San Giorgio Del Sannio,43.78333333333333
San Marco Dei Cavoti,San Salvatore Telesino,59.60333333333333
San Marco Dei Cavoti,Benevento,41.29
San Marco Dei Cavoti,Cerreto Sannita,62.145
San Marco Dei Cavoti,Ginestra Degli Schiavoni,43.836666666666666
San Marco Dei Cavoti,Morcone,48.11333333333334
San Marco Dei Cavoti,San Bartolomeo In Galdo,32.67
San Marco Dei Cavoti,Vitulano,46.82333333333334
San Marco Dei Cavoti,San Marco Dei Cavoti,0.0
San Marco Dei Cavoti,Torrecuso,45.861666666666665
San Marco Dei Cavoti,Amorosi,65.99666666666667
San Marco Dei Cavoti,Apice,52.51166666666666
San Marco Dei Cavoti,Apollosa,45.485
San Marco Dei Cavoti,Arpaia,68.26166666666667
San Marco Dei Cavoti,Arpaise,53.39833333333333
San Marco Dei Cavoti,Baselice,24.258333333333333
San Marco Dei Cavoti,Bonea,63.406666666666666
San Marco Dei Cavoti,Bucciano,67.905
San Marco Dei Cavoti,Buonalbergo,36.76
San Marco Dei Cavoti,Calvi,46.31333333333334
San Marco Dei Cavoti,Campolattaro,36.17
San Marco Dei Cavoti,Campoli Del Monte Taburno,49.375
San Marco Dei Cavoti,Casalduni,39.57
San Marco Dei Cavoti,Castelfranco In Miscano,44.745
San Marco Dei Cavoti,Castelpagano,22.41166666666667
San Marco Dei Cavoti,Castelpoto,50.575
San Marco Dei Cavoti,Castelvenere,58.406666666666666
San Marco Dei Cavoti,Castelvetere In Val Fortore,32.376666666666665
San Marco Dei Cavoti,Cautano,45.25
San Marco Dei Cavoti,Ceppaloni,50.06
San Marco Dei Cavoti,Circello,22.516666666666666
San Marco Dei Cavoti,Colle Sannita,18.8
San Marco Dei Cavoti,Cusano Mutri,78.95666666666666
San Marco Dei Cavoti,Dugenta,73.71499999999999
San Marco Dei Cavoti,Durazzano,88.93
San Marco Dei Cavoti,Faicchio,68.71499999999999
San Marco Dei Cavoti,Foglianise,42.80333333333333
San Marco Dei Cavoti,Foiano Di Val Fortore,18.155
San Marco Dei Cavoti,Forchia,70.81833333333334
San Marco Dei Cavoti,Fragneto Monforte,26.18
San Marco Dei Cavoti,Fragneto L'Abate,20.89333333333333
San Marco Dei Cavoti,Frasso Telesino,62.19666666666667
San Marco Dei Cavoti,Ginestra Degli Schiavoni,43.836666666666666
San Marco Dei Cavoti,Guardia Sanframondi,55.57333333333334
San Marco Dei Cavoti,Melizzano,63.16166666666666
San Marco Dei Cavoti,Moiano,71.39833333333333
San Marco Dei Cavoti,Molinara,9.853333333333332
San Marco Dei Cavoti,Montefalcone Di Val Fortore,29.918333333333333
San Marco Dei Cavoti,Montesarchio,58.11333333333334
San Marco Dei Cavoti,Paduli,40.931666666666665
San Marco Dei Cavoti,Pago Veiano,23.813333333333333
San Marco Dei Cavoti,Pannarano,55.34666666666667
San Marco Dei Cavoti,Paolisi,66.08
San Marco Dei Cavoti,Paupisi,47.37
San Marco Dei Cavoti,Pesco Sannita,18.44833333333333
San Marco Dei Cavoti,Pietraroja,71.76
San Marco Dei Cavoti,Pietrelcina,26.85333333333333
San Marco Dei Cavoti,Ponte,40.935
San Marco Dei Cavoti,Pontelandolfo,40.30833333333333
San Marco Dei Cavoti,Puglianello,63.36833333333333
San Marco Dei Cavoti,Reino,8.881666666666666
San Marco Dei Cavoti,San Bartolomeo In Galdo,32.67
San Marco Dei Cavoti,San Giorgio La Molara,18.83
San Marco Dei Cavoti,San Giorgio Del Sannio,43.78333333333333
San Marco Dei Cavoti,San Leucio Del Sannio,43.263333333333335
San Marco Dei Cavoti,San Lorenzello,65.10666666666667
San Marco Dei Cavoti,San Lorenzo Maggiore,51.955000000000005
San Marco Dei Cavoti,San Lupo,50.156666666666666
San Marco Dei Cavoti,San Marco Dei Cavoti,0.0
San Marco Dei Cavoti,San Martino Sannita,45.52833333333333
San Marco Dei Cavoti,San Nazzaro,48.555
San Marco Dei Cavoti,San Nicola Manfredi,45.635
San Marco Dei Cavoti,Sant'Agata De' Goti,79.58833333333334
San Marco Dei Cavoti,Sant'Angelo A Cupolo,46.931666666666665
San Marco Dei Cavoti,Sant'Arcangelo Trimonte,41.89333333333333
San Marco Dei Cavoti,Santa Croce Del Sannio,42.16833333333333
San Marco Dei Cavoti,Sassinoro,47.89833333333333
San Marco Dei Cavoti,Solopaca,53.15
San Marco Dei Cavoti,Telese Terme,54.745
San Marco Dei Cavoti,Tocco Caudio,51.795
Torrecuso,Airola,46.80333333333333
Torrecuso,Limatola,52.94166666666667
Torrecuso,San Giorgio Del Sannio,32.373333333333335
Torrecuso,San Salvatore Telesino,25.776666666666664
Torrecuso,Benevento,20.48166666666667
Torrecuso,Cerreto Sannita,28.10333333333333
Torrecuso,Ginestra Degli Schiavoni,62.56333333333334
Torrecuso,Morcone,39.56
Torrecuso,San Bartolomeo In Galdo,78.39833333333333
Torrecuso,Vitulano,11.388333333333332
Torrecuso,San Marco Dei Cavoti,46.43666666666666
Torrecuso,Torrecuso,0.0
Torrecuso,Amorosi,32.17
Torrecuso,Apice,41.13166666666667
Torrecuso,Apollosa,32.24666666666666
Torrecuso,Arpaia,49.318333333333335
Torrecuso,Arpaise,40.75666666666667
Torrecuso,Baselice,69.98666666666666
Torrecuso,Bonea,35.035
Torrecuso,Bucciano,42.86
Torrecuso,Buonalbergo,44.223333333333336
Torrecuso,Calvi,34.90333333333333
Torrecuso,Campolattaro,27.616666666666667
Torrecuso,Campoli Del Monte Taburno,20.42833333333333
Torrecuso,Casalduni,18.78166666666667
Torrecuso,Castelfranco In Miscano,65.27
Torrecuso,Castelpagano,58.28833333333333
Torrecuso,Castelpoto,23.671666666666667
Torrecuso,Castelvenere,24.58
Torrecuso,Castelvetere In Val Fortore,77.72666666666667
Torrecuso,Cautano,16.303333333333335
Torrecuso,Ceppaloni,37.41833333333333
Torrecuso,Circello,56.48
Torrecuso,Colle Sannita,53.11666666666667
Torrecuso,Cusano Mutri,44.915
Torrecuso,Dugenta,39.888333333333335
Torrecuso,Durazzano,55.10333333333333
Torrecuso,Faicchio,34.888333333333335
Torrecuso,Foglianise,10.165
Torrecuso,Foiano Di Val Fortore,63.88333333333333
Torrecuso,Forchia,51.875
Torrecuso,Fragneto Monforte,25.25333333333333
Torrecuso,Fragneto L'Abate,30.41
Torrecuso,Frasso Telesino,28.37
Torrecuso,Ginestra Degli Schiavoni,62.56333333333334
Torrecuso,Guardia Sanframondi,22.08333333333333
Torrecuso,Melizzano,29.335
Torrecuso,Moiano,49.07166666666667
Torrecuso,Molinara,54.05333333333333
Torrecuso,Montefalcone Di Val Fortore,66.81
Torrecuso,Montesarchio,37.545
Torrecuso,Paduli,33.87166666666666
Torrecuso,Pago Veiano,40.99666666666667
Torrecuso,Pannarano,42.705000000000005
Torrecuso,Paolisi,47.13666666666666
Torrecuso,Paupisi,4.096666666666667
Torrecuso,Pesco Sannita,32.626666666666665
Torrecuso,Pietraroja,52.611666666666665
Torrecuso,Pietrelcina,32.00333333333334
Torrecuso,Ponte,10.045
Torrecuso,Pontelandolfo,30.051666666666662
Torrecuso,Puglianello,29.541666666666668
Torrecuso,Reino,42.83833333333334
Torrecuso,San Bartolomeo In Galdo,78.39833333333333
Torrecuso,San Giorgio La Molara,55.85666666666667
Torrecuso,San Giorgio Del Sannio,32.373333333333335
Torrecuso,San Leucio Del Sannio,30.621666666666663
Torrecuso,San Lorenzello,31.065
Torrecuso,San Lorenzo Maggiore,17.913333333333334
Torrecuso,San Lupo,24.01333333333333
Torrecuso,San Marco Dei Cavoti,46.43666666666666
Torrecuso,San Martino Sannita,34.11833333333333
Torrecuso,San Nazzaro,37.145
Torrecuso,San Nicola Manfredi,34.225
Torrecuso,Sant'Agata De' Goti,45.76166666666666
Torrecuso,Sant'Angelo A Cupolo,35.645
Torrecuso,Sant'Arcangelo Trimonte,42.77
Torrecuso,Santa Croce Del Sannio,40.49
Torrecuso,Sassinoro,39.345
Torrecuso,Solopaca,19.32333333333333
Torrecuso,Telese Terme,20.918333333333333
Torrecuso,Tocco Caudio,22.848333333333336
Amorosi,Airola,33.391666666666666
Amorosi,Limatola,21.235
Amorosi,San Giorgio Del Sannio,51.76166666666666
Amorosi,San Salvatore Telesino,10.146666666666668
Amorosi,Benevento,40.51
Amorosi,Cerreto Sannita,24.488333333333333
Amorosi,Ginestra Degli Schiavoni,81.95166666666667
Amorosi,Morcone,58.94833333333334
Amorosi,San Bartolomeo In Galdo,97.78666666666666
Amorosi,Vitulano,40.14666666666667
Amorosi,San Marco Dei Cavoti,65.825
Amorosi,Torrecuso,31.555
Amorosi,Amorosi,0.0
Amorosi,Apice,60.52
Amorosi,Apollosa,52.23166666666667
Amorosi,Arpaia,39.335
Amorosi,Arpaise,56.59166666666667
Amorosi,Baselice,89.375
Amorosi,Bonea,41.43333333333333
Amorosi,Bucciano,33.55833333333333
Amorosi,Buonalbergo,63.611666666666665
Amorosi,Calvi,54.29166666666666
Amorosi,Campolattaro,47.005
Amorosi,Campoli Del Monte Taburno,40.49166666666667
Amorosi,Casalduni,38.81
Amorosi,Castelfranco In Miscano,84.65833333333333
Amorosi,Castelpagano,77.67666666666668
Amorosi,Castelpoto,52.91333333333333
Amorosi,Castelvenere,17.991666666666667
Amorosi,Castelvetere In Val Fortore,97.115
Amorosi,Cautano,36.31333333333334
Amorosi,Ceppaloni,56.806666666666665
Amorosi,Circello,75.86833333333334
Amorosi,Colle Sannita,72.50500000000001
Amorosi,Cusano Mutri,41.29166666666666
Amorosi,Dugenta,11.945
Amorosi,Durazzano,30.205
Amorosi,Faicchio,18.148333333333333
Amorosi,Foglianise,41.05333333333333
Amorosi,Foiano Di Val Fortore,83.27166666666668
Amorosi,Forchia,41.891666666666666
Amorosi,Fragneto Monforte,44.641666666666666
Amorosi,Fragneto L'Abate,49.79833333333333
Amorosi,Frasso Telesino,14.06
Amorosi,Ginestra Degli Schiavoni,81.95166666666667
Amorosi,Guardia Sanframondi,27.48333333333333
Amorosi,Melizzano,9.835
Amorosi,Moiano,31.195
Amorosi,Molinara,73.44166666666666
